Odds_Key,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL,atp_tourney_name,atp_winner_id,atp_loser_id,atp_key
5710,14,Marseille,Open 13,2/21/2012,ATP250,Indoor,Hard,1st Round,3,Davydenko N.,Beck A.,40,96,1010,576,6,1,7,5,,,,,,,2,0,Completed,1.16,5,1.16,4.75,1.17,4.5,1.21,5,1.06,8.5,1.21,8.5,1.16,5,Marseille,103786,104676,6994
5711,14,Marseille,Open 13,2/21/2012,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,Soeda G.,15,82,1900,645,6,0,6,2,,,,,,,2,0,Completed,1.08,8,1.11,6,1.1,6.5,1.09,8.68,1.14,5,1.15,8.68,1.1,6.79,Marseille,104755,104424,6996
5712,14,Marseille,Open 13,2/21/2012,ATP250,Indoor,Hard,1st Round,3,Beck K.,Mathieu P.H.,94,417,596,85,7,6,2,6,6,3,,,,,2,1,Completed,3.5,1.28,3,1.35,3,1.36,3.5,1.34,3.25,1.29,3.63,1.37,3.21,1.33,Marseille,103971,103908,6998
5713,14,Marseille,Open 13,2/22/2012,ATP250,Indoor,Hard,1st Round,3,Dolgopolov O.,Rosol L.,168,79,390,656,2,6,7,6,6,3,,,,,2,1,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.32,3.66,1.2,4,1.5,4.55,1.25,3.87,Marseille,105238,104586,7000
5714,14,Marseille,Open 13,2/22/2012,ATP250,Indoor,Hard,1st Round,3,Llodra M.,Chiudinelli M.,50,192,870,255,7,6,7,6,,,,,,,2,0,Completed,1.33,3.25,1.35,3.05,1.33,3.25,1.4,3.18,1.29,3.25,1.42,3.5,1.34,3.16,Marseille,103566,103843,7001
5715,14,Marseille,Open 13,2/22/2012,ATP250,Indoor,Hard,2nd Round,3,Roger-Vasselin E.,Cipolla F.,95,87,584,620,6,3,6,0,,,,,,,2,0,Completed,1.44,2.62,1.5,2.5,1.57,2.25,1.63,2.44,1.53,2.38,1.63,2.62,1.53,2.43,Marseille,104273,104262,7004
5716,14,Marseille,Open 13,2/22/2012,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,Mahut N.,6,84,4410,636,6,3,6,2,,,,,,,2,0,Completed,1.12,6,1.12,5.65,1.11,6,1.16,6.05,1.14,5,1.17,7.6,1.12,5.86,Marseille,104542,103917,7003
5717,14,Marseille,Open 13,2/22/2012,ATP250,Indoor,Hard,2nd Round,3,Tipsarevic J.,Goffin D.,9,164,2770,315,6,4,6,2,,,,,,,2,0,Completed,1.16,5,1.16,4.75,1.14,5,1.22,4.85,1.13,5.5,1.23,5.68,1.16,4.9,Marseille,104386,105676,7008
5718,14,Marseille,Open 13,2/22/2012,ATP250,Indoor,Hard,2nd Round,3,Ljubicic I.,Beck K.,42,94,995,596,6,4,7,6,,,,,,,2,0,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.57,2.57,1.44,2.63,1.57,2.74,1.5,2.52,Marseille,103344,103971,7007
5719,14,Marseille,Open 13,2/23/2012,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Kunitsyn I.,15,81,1900,647,6,3,6,2,,,,,,,2,0,Completed,1.1,7,1.1,6.25,1.1,6.5,1.11,8.14,1.1,6,1.13,9,1.1,6.56,Marseille,104755,103857,7006
5720,14,Marseille,Open 13,2/23/2012,ATP250,Indoor,Hard,2nd Round,3,Llodra M.,Dolgopolov O.,50,168,870,390,6,4,5,7,7,6,,,,,2,1,Completed,1.57,2.25,1.67,2.1,1.62,2.2,1.6,2.5,1.67,2.1,1.67,2.5,1.6,2.27,Marseille,103566,105238,7009
5721,14,Marseille,Open 13,2/23/2012,ATP250,Indoor,Hard,2nd Round,3,Del Potro J.M.,Davydenko N.,10,40,2705,1010,6,7,6,4,,,,,,,1,1,Retired,1.33,3.25,1.4,2.8,1.36,3,1.36,3.48,1.33,3.25,1.42,3.48,1.35,3.1,Marseille,105223,103786,7005
5722,14,Marseille,Open 13,2/23/2012,ATP250,Indoor,Hard,2nd Round,3,Olivetti A.,Fish M.,388,8,100,2915,6,3,3,6,6,3,,,,,2,1,Completed,6,1.12,5,1.15,5,1.14,6.83,1.14,5,1.17,6.83,1.17,5.48,1.14,Marseille,105874,103888,7010
5723,14,Marseille,Open 13,2/24/2012,ATP250,Indoor,Hard,Quarterfinals,3,Tsonga J.W.,Roger-Vasselin E.,6,95,4410,584,6,4,7,5,,,,,,,2,0,Completed,1.08,8,1.08,7,1.08,7,1.11,8.36,1.13,6,1.13,8.6,1.09,7.08,Marseille,104542,104273,7011
5724,14,Marseille,Open 13,2/24/2012,ATP250,Indoor,Hard,Quarterfinals,3,Llodra M.,Olivetti A.,50,388,870,100,7,6,7,5,,,,,,,2,0,Completed,1.25,3.75,1.25,3.85,1.25,3.75,1.28,4.22,1.17,5,1.33,5,1.26,3.72,Marseille,103566,105874,7014
5725,14,Marseille,Open 13,2/24/2012,ATP250,Indoor,Hard,Quarterfinals,3,Del Potro J.M.,Gasquet R.,10,15,2705,1900,7,5,7,6,,,,,,,2,0,Completed,1.36,3,1.4,2.8,1.36,3,1.41,3.21,1.29,3.5,1.44,3.5,1.39,2.93,Marseille,105223,104755,7012
5726,14,Marseille,Open 13,2/24/2012,ATP250,Indoor,Hard,Quarterfinals,3,Tipsarevic J.,Ljubicic I.,9,42,2770,995,6,4,6,4,,,,,,,2,0,Completed,1.33,3.25,1.35,3,1.36,3,1.38,3.36,1.25,3.75,1.44,3.75,1.35,3.12,Marseille,104386,103344,7013
5727,14,Marseille,Open 13,2/25/2012,ATP250,Indoor,Hard,Semifinals,3,Del Potro J.M.,Tsonga J.W.,10,6,2705,4410,6,4,6,7,6,3,,,,,2,1,Completed,2,1.72,1.95,1.8,1.91,1.91,2.1,1.83,1.5,2.63,2.11,2.63,1.93,1.83,Marseille,105223,104542,7015
5728,14,Marseille,Open 13,2/25/2012,ATP250,Indoor,Hard,Semifinals,3,Llodra M.,Tipsarevic J.,50,9,870,2770,6,4,7,6,,,,,,,2,0,Completed,2.62,1.44,2.5,1.5,2.62,1.5,2.66,1.55,2.5,1.53,2.75,1.57,2.56,1.49,Marseille,103566,104386,7016
5729,14,Marseille,Open 13,2/26/2012,ATP250,Indoor,Hard,The Final,3,Del Potro J.M.,Llodra M.,10,50,2705,870,6,4,6,4,,,,,,,2,0,Completed,1.2,4.5,1.25,3.75,1.22,4,1.28,4.2,1.22,4,1.28,4.5,1.23,4.02,Marseille,105223,103566,7017
5730,15,Memphis,Regions Morgan Keegan Championships,2/20/2012,ATP500,Indoor,Hard,1st Round,3,Dodig I.,Tomic B.,58,37,795,1061,5,7,6,4,7,6,,,,,2,1,Completed,3.25,1.33,3,1.35,3,1.36,3.27,1.38,3,1.33,3.36,1.38,3.13,1.35,Memphis,104471,106071,6751
5731,15,Memphis,Regions Morgan Keegan Championships,2/20/2012,ATP500,Indoor,Hard,1st Round,3,Young D.,Dimitrov G.,41,83,1000,641,7,6,4,6,7,6,,,,,2,1,Completed,3.25,1.33,3,1.35,2.62,1.44,2.92,1.46,2.63,1.44,3.26,1.46,2.93,1.39,Memphis,105385,105777,6749
5732,15,Memphis,Regions Morgan Keegan Championships,2/21/2012,ATP500,Indoor,Hard,1st Round,3,Stakhovsky S.,Kendrick R.,68,546,710,50,6,3,7,6,,,,,,,2,0,Completed,2,1.72,2,1.75,1.83,1.83,1.88,2.01,1.91,1.8,2.05,2.01,1.94,1.81,Memphis,104660,103470,6758
5733,15,Memphis,Regions Morgan Keegan Championships,2/21/2012,ATP500,Indoor,Hard,1st Round,3,Sweeting R.,Blake J.,78,61,656,769,6,0,6,2,,,,,,,2,0,Completed,1.72,2,1.85,1.9,1.83,1.83,1.83,2.07,1.83,1.83,2.07,2.09,1.83,1.92,Memphis,104976,103484,6753
5734,15,Memphis,Regions Morgan Keegan Championships,2/21/2012,ATP500,Indoor,Hard,1st Round,3,Querrey S.,Falla A.,99,60,550,776,2,6,6,3,6,4,,,,,2,1,Completed,1.4,2.75,1.5,2.5,1.44,2.62,1.39,3.22,1.44,2.63,1.52,3.22,1.44,2.71,Memphis,105023,104268,6754
5735,15,Memphis,Regions Morgan Keegan Championships,2/22/2012,ATP500,Indoor,Hard,1st Round,3,Isner J.,Muller G.,13,69,2025,710,7,6,7,6,,,,,,,2,0,Completed,1.14,5.5,1.13,5.45,1.17,4.5,1.17,5.81,1.17,4.5,1.18,5.9,1.15,5.21,Memphis,104545,104180,6748
5736,15,Memphis,Regions Morgan Keegan Championships,2/22/2012,ATP500,Indoor,Hard,1st Round,3,Harrison R.,Sock J.,73,306,686,140,6,3,2,6,6,4,,,,,2,1,Completed,1.16,5,1.2,4.25,1.2,4.33,1.2,5.14,1.14,5,1.23,5.44,1.18,4.62,Memphis,105992,106058,6757
5737,15,Memphis,Regions Morgan Keegan Championships,2/22/2012,ATP500,Indoor,Hard,1st Round,3,Kubot L.,Levine J.,54,135,832,407,7,6,6,4,,,,,,,2,0,Completed,1.9,1.8,1.9,1.85,1.83,1.83,1.85,2.05,1.83,1.83,1.97,2.05,1.87,1.86,Memphis,103997,105028,6761
5738,15,Memphis,Regions Morgan Keegan Championships,2/22/2012,ATP500,Indoor,Hard,1st Round,3,Rochus O.,Bogomolov A.,51,33,867,1123,1,6,6,4,7,6,,,,,2,1,Completed,2,1.72,1.9,1.85,1.83,1.83,1.73,2.22,2,1.73,2.05,2.22,1.9,1.84,Memphis,103694,104166,6756
5739,15,Memphis,Regions Morgan Keegan Championships,2/22/2012,ATP500,Indoor,Hard,1st Round,3,Melzer J.,Istomin D.,38,49,1052,907,6,7,6,3,7,6,,,,,2,1,Completed,1.72,2,1.8,1.95,1.83,1.83,1.74,2.2,1.73,2,1.89,2.2,1.74,2.03,Memphis,103781,104797,6750
5740,15,Memphis,Regions Morgan Keegan Championships,2/22/2012,ATP500,Indoor,Hard,1st Round,3,Anderson K.,Ginepri R.,36,218,1065,216,7,5,6,3,,,,,,,2,0,Completed,1.36,3,1.4,2.8,1.4,2.75,1.42,3.09,1.36,2.88,1.42,3.5,1.37,2.97,Memphis,104731,104068,6755
5741,15,Memphis,Regions Morgan Keegan Championships,2/22/2012,ATP500,Indoor,Hard,1st Round,3,Petzschner P.,Benneteau J.,57,29,811,1190,7,6,7,6,,,,,,,2,0,Completed,3.25,1.33,3,1.35,3,1.36,2.89,1.47,2.88,1.36,3.25,1.53,2.93,1.39,Memphis,104332,103898,6760
5742,15,Memphis,Regions Morgan Keegan Championships,2/22/2012,ATP500,Indoor,Hard,1st Round,3,Stepanek R.,Reynolds B.,28,117,1195,485,6,3,6,2,,,,,,,2,0,Completed,1.33,3.25,1.3,3.3,1.36,3,1.36,3.42,1.36,2.88,1.42,3.5,1.35,3.14,Memphis,103285,104035,6752
5743,15,Memphis,Regions Morgan Keegan Championships,2/23/2012,ATP500,Indoor,Hard,1st Round,3,Becker B.,Sela D.,284,74,155,685,6,4,6,1,,,,,,,2,0,Completed,1.83,1.83,1.95,1.8,2.1,1.67,1.93,1.95,2,1.73,2.12,1.95,1.96,1.8,Memphis,103794,104534,6762
5744,15,Memphis,Regions Morgan Keegan Championships,2/23/2012,ATP500,Indoor,Hard,1st Round,3,Malisse X.,Roddick A.,75,27,680,1290,7,6,7,5,,,,,,,2,0,Completed,4,1.22,3.75,1.25,3.5,1.29,4.59,1.23,4,1.2,4.59,1.29,3.87,1.24,Memphis,103598,104053,6763
5745,15,Memphis,Regions Morgan Keegan Championships,2/23/2012,ATP500,Indoor,Hard,1st Round,3,Raonic M.,Gulbis E.,35,70,1090,695,6,2,7,6,,,,,,,2,0,Completed,1.18,4.5,1.18,4.35,1.22,4,1.19,5.22,1.2,4,1.22,5.35,1.19,4.48,Memphis,105683,105208,6759
5746,15,Memphis,Regions Morgan Keegan Championships,2/23/2012,ATP500,Indoor,Hard,2nd Round,3,Melzer J.,Dodig I.,38,58,1052,795,2,6,6,3,7,6,,,,,2,1,Completed,1.38,2.87,1.45,2.65,1.44,2.62,1.47,2.93,1.4,2.75,1.51,3.06,1.42,2.78,Memphis,103781,104471,6765
5747,15,Memphis,Regions Morgan Keegan Championships,2/23/2012,ATP500,Indoor,Hard,2nd Round,3,Querrey S.,Anderson K.,99,36,550,1065,7,6,6,4,,,,,,,2,0,Completed,2.75,1.4,2.65,1.45,2.62,1.44,2.66,1.54,2.63,1.44,2.88,1.55,2.69,1.45,Memphis,105023,104731,6767
5748,15,Memphis,Regions Morgan Keegan Championships,2/23/2012,ATP500,Indoor,Hard,2nd Round,3,Kubot L.,Petzschner P.,54,57,832,811,7,6,6,2,,,,,,,2,0,Completed,2.1,1.66,2.15,1.65,2.25,1.57,2.63,1.55,2.1,1.67,2.64,1.69,2.25,1.63,Memphis,103997,104332,6770
5749,15,Memphis,Regions Morgan Keegan Championships,2/23/2012,ATP500,Indoor,Hard,2nd Round,3,Stepanek R.,Sweeting R.,28,78,1195,656,4,6,6,3,7,6,,,,,2,1,Completed,1.36,3,1.35,3,1.36,3,1.42,3.14,1.4,2.75,1.44,3.41,1.38,2.98,Memphis,103285,104976,6766
5750,15,Memphis,Regions Morgan Keegan Championships,2/23/2012,ATP500,Indoor,Hard,2nd Round,3,Rochus O.,Harrison R.,51,73,867,686,6,4,7,5,,,,,,,2,0,Completed,2.87,1.38,2.65,1.45,2.75,1.4,3.07,1.43,2,1.8,3.07,1.8,2.8,1.42,Memphis,103694,105992,6768
5751,15,Memphis,Regions Morgan Keegan Championships,2/24/2012,ATP500,Indoor,Hard,2nd Round,3,Becker B.,Malisse X.,284,75,155,680,7,6,6,4,,,,,,,2,0,Completed,1.9,1.8,2.05,1.7,2,1.73,1.9,2.01,2,1.73,2.33,2.03,1.97,1.8,Memphis,103794,103598,6771
5752,15,Memphis,Regions Morgan Keegan Championships,2/24/2012,ATP500,Indoor,Hard,2nd Round,3,Isner J.,Young D.,13,41,2025,1000,7,6,6,4,,,,,,,2,0,Completed,1.14,5.5,1.16,4.75,1.14,5,1.15,6.41,1.14,5.5,1.17,6.5,1.13,5.58,Memphis,104545,105385,6764
5753,15,Memphis,Regions Morgan Keegan Championships,2/24/2012,ATP500,Indoor,Hard,2nd Round,3,Raonic M.,Stakhovsky S.,35,68,1090,710,6,4,6,4,,,,,,,2,0,Completed,1.14,5.5,1.13,5.5,1.12,5.5,1.16,6.3,1.07,5,1.18,6.3,1.14,5.39,Memphis,105683,104660,6769
5754,15,Memphis,Regions Morgan Keegan Championships,2/24/2012,ATP500,Indoor,Hard,Quarterfinals,3,Stepanek R.,Querrey S.,28,99,1195,550,7,6,6,0,,,,,,,2,0,Completed,2.25,1.57,2.15,1.65,2.1,1.73,2.41,1.65,2.1,1.73,2.53,1.73,2.22,1.64,Memphis,103285,105023,6773
5755,15,Memphis,Regions Morgan Keegan Championships,2/24/2012,ATP500,Indoor,Hard,Quarterfinals,3,Melzer J.,Isner J.,38,13,1052,2025,6,3,7,6,,,,,,,2,0,Completed,2.75,1.4,2.75,1.4,3,1.4,3.13,1.43,2.75,1.44,3.13,1.45,2.81,1.41,Memphis,103781,104545,6772
5756,15,Memphis,Regions Morgan Keegan Championships,2/25/2012,ATP500,Indoor,Hard,Quarterfinals,3,Raonic M.,Rochus O.,35,51,1090,867,6,3,7,6,,,,,,,2,0,Completed,1.11,6.5,1.12,5.7,1.12,6,1.11,8.36,1.13,6,1.13,8.36,1.11,6.29,Memphis,105683,103694,6774
5757,15,Memphis,Regions Morgan Keegan Championships,2/25/2012,ATP500,Indoor,Hard,Quarterfinals,3,Becker B.,Kubot L.,284,54,155,832,7,5,7,6,,,,,,,2,0,Completed,2,1.72,1.9,1.8,2,1.8,2.38,1.67,1.83,1.83,2.38,1.83,2.03,1.75,Memphis,103794,103997,6775
5758,15,Memphis,Regions Morgan Keegan Championships,2/25/2012,ATP500,Indoor,Hard,Semifinals,3,Melzer J.,Stepanek R.,38,28,1052,1195,6,4,3,6,6,3,,,,,2,1,Completed,1.5,2.5,1.55,2.35,1.53,2.5,1.63,2.45,1.57,2.38,1.63,2.65,1.54,2.42,Memphis,103781,103285,6776
5759,15,Memphis,Regions Morgan Keegan Championships,2/25/2012,ATP500,Indoor,Hard,Semifinals,3,Raonic M.,Becker B.,35,284,1090,155,6,4,6,4,,,,,,,2,0,Completed,1.1,7,1.11,6,1.11,6,1.17,6.16,1.14,5.5,1.17,7,1.12,6.01,Memphis,105683,103794,6777
5760,15,Memphis,Regions Morgan Keegan Championships,2/26/2012,ATP500,Indoor,Hard,The Final,3,Melzer J.,Raonic M.,38,35,1052,1090,7,5,7,6,,,,,,,2,0,Completed,3.4,1.33,3,1.35,3.25,1.36,3.23,1.41,3,1.36,3.4,1.41,3.18,1.34,Memphis,103781,105683,6778
5761,16,Acapulco,Abierto Mexicano,2/27/2012,ATP500,Outdoor,Clay,1st Round,3,Andujar P.,Mayer L.,50,73,910,672,7,6,6,3,,,,,,,2,0,Completed,1.9,1.8,1.95,1.8,2,1.73,2.13,1.79,2,1.73,2.23,1.95,2,1.77,Acapulco,104665,104919,7572
5762,16,Acapulco,Abierto Mexicano,2/27/2012,ATP500,Outdoor,Clay,1st Round,3,Starace P.,Giannessi A.,71,138,690,395,6,2,7,5,,,,,,,2,0,Completed,1.25,3.75,1.3,3.3,1.29,3.5,1.24,4.52,1.25,3.5,1.3,4.52,1.27,3.68,Acapulco,103808,105561,7575
5763,16,Acapulco,Abierto Mexicano,2/27/2012,ATP500,Outdoor,Clay,1st Round,3,Mayer F.,Bagnis F.,18,154,1540,338,6,2,6,4,,,,,,,2,0,Completed,1.5,2.5,1.5,2.45,1.53,2.38,1.39,3.22,1.53,2.38,1.56,3.22,1.49,2.55,Acapulco,104252,105487,7573
5764,16,Acapulco,Abierto Mexicano,2/27/2012,ATP500,Outdoor,Clay,1st Round,3,Granollers M.,Bellucci T.,28,49,1315,930,6,4,6,2,,,,,,,2,0,Completed,1.72,2,1.8,1.95,1.83,1.83,1.74,2.2,1.83,1.83,1.9,2.2,1.81,1.94,Acapulco,104719,105064,7577
5765,16,Acapulco,Abierto Mexicano,2/28/2012,ATP500,Outdoor,Clay,1st Round,3,Chela J.I.,Ramirez C.,33,536,1165,53,6,0,6,2,,,,,,,2,0,Completed,1.07,9,1.08,7,1.06,8,1.05,12.39,1.07,7,1.08,14.05,1.06,8.93,Acapulco,103428,105471,7583
5766,16,Acapulco,Abierto Mexicano,2/28/2012,ATP500,Outdoor,Clay,1st Round,3,Paire B.,Cabal J.S.,99,257,556,177,7,6,7,6,,,,,,,2,0,Completed,1.33,3.25,1.4,2.8,1.36,3,1.33,3.58,1.36,2.88,1.4,3.74,1.34,3.25,Acapulco,105332,108701,7584
5767,16,Acapulco,Abierto Mexicano,2/28/2012,ATP500,Outdoor,Clay,1st Round,3,Berlocq C.,Simon G.,43,13,991,2005,7,6,6,3,,,,,,,2,0,Completed,1.72,2,1.75,2,1.73,2,2.02,1.87,1.67,2.1,2.02,2.1,1.78,1.97,Acapulco,104122,104468,7574
5768,16,Acapulco,Abierto Mexicano,2/28/2012,ATP500,Outdoor,Clay,1st Round,3,Kubot L.,Garza D.,54,328,832,133,6,1,6,3,,,,,,,2,0,Completed,1.07,9,1.08,7,1.06,8,1.04,14.79,1.08,6.5,1.08,15.47,1.05,9.41,Acapulco,103997,104535,7571
5769,16,Acapulco,Abierto Mexicano,2/28/2012,ATP500,Outdoor,Clay,1st Round,3,Ramos A.,Monaco J.,58,23,782,1460,7,6,5,3,,,,,,,1,0,Retired,3.5,1.28,3.3,1.3,3.4,1.3,3.66,1.32,3.25,1.29,3.8,1.37,3.3,1.32,Acapulco,105077,104338,7578
5770,16,Acapulco,Abierto Mexicano,2/28/2012,ATP500,Outdoor,Clay,1st Round,3,Chardy J.,Machado R.,64,79,744,649,7,6,6,3,,,,,,,2,0,Completed,1.44,2.62,1.45,2.65,1.44,2.62,1.49,2.8,1.44,2.63,1.54,2.8,1.46,2.63,Acapulco,104871,104349,7580
5771,16,Acapulco,Abierto Mexicano,2/28/2012,ATP500,Outdoor,Clay,1st Round,3,Wawrinka S.,Ferrero J.C.,29,47,1300,960,2,6,6,3,6,4,,,,,2,1,Completed,1.4,2.75,1.45,2.65,1.44,2.62,1.48,2.84,1.4,2.75,1.51,2.9,1.43,2.72,Acapulco,104527,103507,7579
5772,16,Acapulco,Abierto Mexicano,2/28/2012,ATP500,Outdoor,Clay,1st Round,3,Giraldo S.,Nalbandian D.,80,70,645,700,6,2,6,2,,,,,,,2,0,Completed,3.5,1.28,3.3,1.3,3.5,1.29,3.82,1.3,3.5,1.25,3.82,1.34,3.39,1.3,Acapulco,105053,103900,7576
5773,16,Acapulco,Abierto Mexicano,2/28/2012,ATP500,Outdoor,Clay,1st Round,3,Verdasco F.,Volandri F.,27,56,1320,798,6,0,6,2,,,,,,,2,0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.44,3,1.36,2.88,1.47,3.01,1.42,2.78,Acapulco,104269,103835,7582
5774,16,Acapulco,Abierto Mexicano,2/29/2012,ATP500,Outdoor,Clay,1st Round,3,Nishikori K.,Montanes A.,17,52,1665,860,6,2,4,1,,,,,,,1,0,Retired,1.38,2.87,1.4,2.8,1.4,2.75,1.41,3.11,1.44,2.63,1.45,3.16,1.41,2.84,Acapulco,105453,103656,7581
5775,16,Acapulco,Abierto Mexicano,2/29/2012,ATP500,Outdoor,Clay,1st Round,3,Ferrer D.,Gonzalez S.,6,N/A,4345,N/A,6,1,6,2,,,,,,,2,0,Completed,1.01,26,1.02,12,1.02,13,1.01,51,1.02,11,1.02,54.12,1.01,20.35,Acapulco,103970,104136,7570
5776,16,Acapulco,Abierto Mexicano,2/29/2012,ATP500,Outdoor,Clay,1st Round,3,Almagro N.,Riba P.,12,92,2070,612,6,2,3,6,6,2,,,,,2,1,Completed,1.08,8,1.08,7,1.11,6,1.08,9.43,1.1,6,1.12,10,1.09,6.99,Acapulco,104597,105137,7585
5777,16,Acapulco,Abierto Mexicano,2/29/2012,ATP500,Outdoor,Clay,2nd Round,3,Giraldo S.,Granollers M.,80,28,645,1315,6,4,6,3,,,,,,,2,0,Completed,2,1.72,2,1.75,1.91,1.8,2.04,1.87,1.91,1.8,2.1,1.87,1.98,1.78,Acapulco,105053,104719,7589
5778,16,Acapulco,Abierto Mexicano,2/29/2012,ATP500,Outdoor,Clay,2nd Round,3,Berlocq C.,Starace P.,43,71,991,690,6,1,6,4,,,,,,,2,0,Completed,1.72,2,1.75,2,1.67,2.1,1.83,2.09,1.73,2,1.83,2.23,1.72,2.05,Acapulco,104122,103808,7588
5779,16,Acapulco,Abierto Mexicano,2/29/2012,ATP500,Outdoor,Clay,2nd Round,3,Andujar P.,Mayer F.,50,18,910,1540,4,6,7,5,6,4,,,,,2,1,Completed,2.62,1.44,2.65,1.45,2.62,1.44,2.73,1.52,2.63,1.44,2.83,1.53,2.58,1.48,Acapulco,104665,104252,7587
5780,16,Acapulco,Abierto Mexicano,2/29/2012,ATP500,Outdoor,Clay,2nd Round,3,Almagro N.,Paire B.,12,99,2070,556,3,6,6,3,6,4,,,,,2,1,Completed,1.12,6,1.13,5.5,1.14,5,1.17,5.83,1.1,6,1.17,6.87,1.14,5.38,Acapulco,104597,105332,7593
5781,16,Acapulco,Abierto Mexicano,2/29/2012,ATP500,Outdoor,Clay,2nd Round,3,Verdasco F.,Chela J.I.,27,33,1320,1165,6,4,6,2,,,,,,,2,0,Completed,1.44,2.62,1.5,2.49,1.5,2.5,1.5,2.8,1.44,2.63,1.8,2.96,1.48,2.58,Acapulco,104269,103428,7592
5782,16,Acapulco,Abierto Mexicano,3/1/2012,ATP500,Outdoor,Clay,2nd Round,3,Chardy J.,Nishikori K.,64,17,744,1665,1,6,7,6,6,0,,,,,2,1,Completed,2.75,1.4,2.5,1.5,2.5,1.5,2.93,1.47,2.63,1.44,3.06,1.5,2.64,1.46,Acapulco,104871,105453,7591
5783,16,Acapulco,Abierto Mexicano,3/1/2012,ATP500,Outdoor,Clay,2nd Round,3,Ferrer D.,Kubot L.,6,54,4345,832,6,3,6,3,,,,,,,2,0,Completed,1.03,15,1.04,9,1.04,9,1.03,20,1.04,9,1.05,20,1.03,11.71,Acapulco,103970,103997,7586
5784,16,Acapulco,Abierto Mexicano,3/1/2012,ATP500,Outdoor,Clay,2nd Round,3,Wawrinka S.,Ramos A.,29,58,1300,782,6,3,3,6,6,3,,,,,2,1,Completed,1.4,2.75,1.4,2.8,1.44,2.62,1.5,2.79,1.4,2.75,1.5,2.95,1.43,2.76,Acapulco,104527,105077,7590
5785,16,Acapulco,Abierto Mexicano,3/1/2012,ATP500,Outdoor,Clay,Quarterfinals,3,Verdasco F.,Almagro N.,27,12,1320,2070,6,4,7,6,,,,,,,2,0,Completed,2.2,1.61,2.08,1.7,2.25,1.62,2.29,1.71,2.25,1.62,2.29,1.76,2.15,1.67,Acapulco,104269,104597,7597
5786,16,Acapulco,Abierto Mexicano,3/1/2012,ATP500,Outdoor,Clay,Quarterfinals,3,Wawrinka S.,Chardy J.,29,64,1300,744,7,5,6,1,,,,,,,2,0,Completed,1.33,3.25,1.35,3.05,1.33,3.25,1.33,3.71,1.36,3,1.4,3.71,1.35,3.11,Acapulco,104527,104871,7596
5787,16,Acapulco,Abierto Mexicano,3/2/2012,ATP500,Outdoor,Clay,Quarterfinals,3,Ferrer D.,Andujar P.,6,50,4345,910,6,2,6,4,,,,,,,2,0,Completed,1.03,15,1.04,9,1.05,9,1.05,13.8,1.03,11,1.06,16.75,1.04,10.61,Acapulco,103970,104665,7594
5788,16,Acapulco,Abierto Mexicano,3/2/2012,ATP500,Outdoor,Clay,Quarterfinals,3,Giraldo S.,Berlocq C.,80,43,645,991,7,5,3,6,6,4,,,,,2,1,Completed,2.25,1.57,2.15,1.65,2.2,1.67,2.38,1.67,2.25,1.57,2.43,1.75,2.2,1.64,Acapulco,105053,104122,7595
5789,16,Acapulco,Abierto Mexicano,3/2/2012,ATP500,Outdoor,Clay,Semifinals,3,Verdasco F.,Wawrinka S.,27,29,1320,1300,6,3,6,3,,,,,,,2,0,Completed,1.72,2,1.85,1.9,1.73,2,1.79,2.16,1.8,2,1.85,2.16,1.78,1.98,Acapulco,104269,104527,7599
5790,16,Acapulco,Abierto Mexicano,3/3/2012,ATP500,Outdoor,Clay,Semifinals,3,Ferrer D.,Giraldo S.,6,80,4345,645,7,5,6,4,,,,,,,2,0,Completed,1.05,11,1.04,9,1.05,8.5,1.07,11.5,1.06,8.5,1.07,13.05,1.05,9.3,Acapulco,103970,105053,7598
5791,16,Acapulco,Abierto Mexicano,3/4/2012,ATP500,Outdoor,Clay,The Final,3,Ferrer D.,Verdasco F.,6,27,4345,1320,6,1,6,2,,,,,,,2,0,Completed,1.3,3.5,1.35,3,1.36,3.25,1.34,3.64,1.33,3.25,1.4,3.64,1.34,3.22,Acapulco,103970,104269,7600
5792,17,Delray Beach,International Championships,2/27/2012,ATP250,Outdoor,Hard,1st Round,3,Sela D.,Kudla D.,75,179,665,279,6,4,6,3,,,,,,,2,0,Completed,1.44,2.62,1.55,2.35,1.5,2.5,1.57,2.55,1.25,3.75,1.61,3.75,1.52,2.47,Delray Beach,104534,106045,6595
5793,17,Delray Beach,International Championships,2/27/2012,ATP250,Outdoor,Hard,1st Round,3,Istomin D.,Ebden M.,51,85,907,628,6,2,6,3,,,,,,,2,0,Completed,1.36,3,1.4,2.8,1.44,2.62,1.34,3.54,1.4,2.75,1.44,3.54,1.36,3.06,Delray Beach,104797,105051,6586
