atp_key,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_ln,l_ln
2929,2010-D050,Davis Cup G2 PO: GUA vs AHO,Hard,4,D,20100709,2,108713,,,Julen Uriguen,U,,GUA,18.954141,1076,5,104996,,,Alexander Blom,U,,AHO,22.88295688,1614,1,6-7(2) 6-3 3-6 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2930,2010-D050,Davis Cup G2 PO: GUA vs AHO,Hard,4,D,20100709,3,104996,,,Alexander Blom,U,,AHO,22.88295688,1614,1,105499,,,Christopher Diaz Figueroa,U,,GUA,20.30937714,743,19,7-6(5) 3-6 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
2931,2010-D050,Davis Cup G2 PO: GUA vs AHO,Hard,4,D,20100709,4,105442,,,Sebastien Vidal,R,,GUA,20.56947296,,,108745,,,Gino Meeuwsen,U,,AHO,18.0698152,,,6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,
2932,2010-D051,Davis Cup G1 R2: AUS vs JPN,Clay,4,D,20100507,1,103720,,,Lleyton Hewitt,R,180,AUS,29.18548939,29,1380,105147,,,Tatsuma Ito,R,180,JPN,21.95756331,272,161,6-3 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,
2933,2010-D051,Davis Cup G1 R2: AUS vs JPN,Clay,4,D,20100507,2,104958,,,Carsten Ball,L,198,AUS,22.86926762,115,443,105216,,,Yuichi Sugita,R,,JPN,21.62080767,193,241,6-3 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
2934,2010-D051,Davis Cup G1 R2: AUS vs JPN,Clay,4,D,20100507,3,103720,,,Lleyton Hewitt,R,180,AUS,29.18548939,29,1380,105216,,,Yuichi Sugita,R,,JPN,21.62080767,193,241,7-5 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,
2935,2010-D051,Davis Cup G1 R2: AUS vs JPN,Clay,4,D,20100507,4,104958,,,Carsten Ball,L,198,AUS,22.86926762,115,443,105147,,,Tatsuma Ito,R,180,JPN,21.95756331,272,161,6-3 7-6(7),3,RR,,,,,,,,,,,,,,,,,,,,,
2936,2010-D052,Davis Cup G1 R2: CHN vs KAZ,Hard,4,D,20100507,1,104979,,,Andrey Golubev,R,185,KAZ,22.7816564,76,658,105842,,,Di Wu,R,,CHN,18.63381246,509,57,5-7 6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
2937,2010-D052,Davis Cup G1 R2: CHN vs KAZ,Hard,4,D,20100507,2,105062,,,Mikhail Kukushkin,R,183,KAZ,22.35181383,128,397,105585,,,Ze Zhang,R,,CHN,19.83025325,428,78,6-3 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,
2938,2010-D052,Davis Cup G1 R2: CHN vs KAZ,Hard,4,D,20100507,3,104979,,,Andrey Golubev,R,185,KAZ,22.7816564,76,658,105585,,,Ze Zhang,R,,CHN,19.83025325,428,78,6-2 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2939,2010-D052,Davis Cup G1 R2: CHN vs KAZ,Hard,4,D,20100507,4,105062,,,Mikhail Kukushkin,R,183,KAZ,22.35181383,128,397,105842,,,Di Wu,R,,CHN,18.63381246,509,57,6-3 2-6 7-5,3,RR,,,,,,,,,,,,,,,,,,,,,
2940,2010-D053,Davis Cup G1 PO: TPE vs PHI,Hard,4,D,20100709,1,105738,,,Tsung Hua Yang,R,,TPE,19.26899384,295,143,104600,,,Treat Conrad Huey,L,178,PHI,24.85147159,773,16,6-3 7-6(5) 7-6(5),5,RR,,,,,,,,,,,,,,,,,,,,,
2941,2010-D053,Davis Cup G1 PO: TPE vs PHI,Hard,4,D,20100709,2,102821,,,Cecil Mamiit,R,173,PHI,34.02053388,513,55,104251,,,Ti Chen,R,183,TPE,26.75427789,423,80,3-6 6-3 4-1 RET,5,RR,,,,,,,,,,,,,,,,,,,,,
2942,2010-D053,Davis Cup G1 PO: TPE vs PHI,Hard,4,D,20100709,3,105738,,,Tsung Hua Yang,R,,TPE,19.26899384,295,143,102821,,,Cecil Mamiit,R,173,PHI,34.02053388,513,55,2-6 6-3 6-2 3-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2943,2010-D053,Davis Cup G1 PO: TPE vs PHI,Hard,4,D,20100709,4,105148,,,Hsin Han Lee,U,,TPE,22.12731006,815,14,104604,,,Ruben Gonzales,U,,PHI,24.81314168,906,10,6-3 6-0,3,RR,,,,,,,,,,,,,,,,,,,,,
2944,2010-D054,Davis Cup G1 PO: KOR vs UZB,Hard,4,D,20100709,1,104797,,,Denis Istomin,R,188,UZB,23.82477755,59,795,105790,,,Yong Kyu Lim,U,,KOR,19.04722793,299,140,4-6 6-1 7-5 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,
2945,2010-D054,Davis Cup G1 PO: KOR vs UZB,Hard,4,D,20100709,2,104736,,,Farrukh Dustov,R,196,UZB,24.12046543,547,45,103514,,,Young Jun Kim,R,,KOR,30.36276523,255,178,6-7(6) 7-5 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2946,2010-D054,Davis Cup G1 PO: KOR vs UZB,Hard,4,D,20100709,3,105036,,,Hyun Joon Kim,L,,KOR,22.68856947,809,14,104454,,,Murad Inoyatov,U,,UZB,25.63997262,475,64,7-5 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,
2947,2010-D054,Davis Cup G1 PO: KOR vs UZB,Hard,4,D,20100709,4,105790,,,Yong Kyu Lim,U,,KOR,19.04722793,299,140,105159,,,Vaja Uzakov,U,,UZB,22.08350445,704,23,6-3 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,
2948,2010-D055,Davis Cup G1 PO: KOR vs PHI,Hard,4,D,20100917,1,105790,,,Yong Kyu Lim,U,,KOR,19.23887748,313,133,104600,,,Treat Conrad Huey,L,178,PHI,25.04312115,722,21,6-7(8) 6-2 7-6(7) 7-6(4),5,RR,,,,,,,,,,,,,,,,,,,,,
2949,2010-D055,Davis Cup G1 PO: KOR vs PHI,Hard,4,D,20100917,2,106158,,,Suk Young Jeong,R,,KOR,17.42094456,639,31,102821,,,Cecil Mamiit,R,173,PHI,34.21218344,515,52,0-6 1-6 6-3 6-0 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,
2950,2010-D055,Davis Cup G1 PO: KOR vs PHI,Hard,4,D,20100917,3,102821,,,Cecil Mamiit,R,173,PHI,34.21218344,515,52,105790,,,Yong Kyu Lim,U,,KOR,19.23887748,313,133,3-6 4-6 6-4 1-1 RET,5,RR,,,,,,,,,,,,,,,,,,,,,
2951,2010-D055,Davis Cup G1 PO: KOR vs PHI,Hard,4,D,20100917,4,104600,,,Treat Conrad Huey,L,178,PHI,25.04312115,722,21,106158,,,Suk Young Jeong,R,,KOR,17.42094456,639,31,7-5 7-5 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2952,2010-D056,Davis Cup G1 PO: CAN vs DOM,Hard,4,D,20100917,1,105166,,,Peter Polansky,R,180,CAN,22.24503765,176,275,103638,,,Jhonson Garcia,R,,DOM,29.94934976,,,7-6(4) 4-6 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2953,2010-D056,Davis Cup G1 PO: CAN vs DOM,Hard,4,D,20100917,2,105683,,,Milos Raonic,R,196,CAN,19.71252567,234,198,103607,,,Victor Estrella,R,173,DOM,30.11362081,257,178,5-7 6-2 3-6 7-6(3) 9-7,5,RR,,,,,,,,,,,,,,,,,,,,,
2954,2010-D056,Davis Cup G1 PO: CAN vs DOM,Hard,4,D,20100917,3,105166,,,Peter Polansky,R,180,CAN,22.24503765,176,275,103607,,,Victor Estrella,R,173,DOM,30.11362081,257,178,6-1 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,
2955,2010-D056,Davis Cup G1 PO: CAN vs DOM,Hard,4,D,20100917,4,104433,,,Frank Dancevic,R,185,CAN,25.96303901,371,99,108980,,,Luis Delgado,U,,DOM,19.56741958,,,6-1 6-0,3,RR,,,,,,,,,,,,,,,,,,,,,
2956,2010-D057,Davis Cup G2 R2: INA vs THA,Hard,4,D,20100709,1,105579,,,Kittipong Wachiramanowong,R,183,THA,20.02737851,459,68,104909,,,Sunu Wahyu Trijati,U,,INA,23.19233402,1236,3,3-6 7-5 6-4 5-7 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,
2957,2010-D057,Davis Cup G2 R2: INA vs THA,Hard,4,D,20100709,2,105464,,,Christopher Rungkat,R,,INA,20.47091034,668,26,104949,,,Weerapat Doakmaiklee,U,,THA,23.06091718,703,23,6-4 6-2 6-0,5,RR,,,,,,,,,,,,,,,,,,,,,
2958,2010-D057,Davis Cup G2 R2: INA vs THA,Hard,4,D,20100709,3,105579,,,Kittipong Wachiramanowong,R,183,THA,20.02737851,459,68,105464,,,Christopher Rungkat,R,,INA,20.47091034,668,26,4-6 6-2 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
2959,2010-D057,Davis Cup G2 R2: INA vs THA,Hard,4,D,20100709,4,104949,,,Weerapat Doakmaiklee,U,,THA,23.06091718,703,23,105812,,,David Agung Susanto,U,,INA,18.95687885,,,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,
2960,2010-D058,Davis Cup G2 R2: NZL vs PAK,Hard,4,D,20100709,1,104907,,,Jose Rubin Statham,R,183,NZL,23.19507187,390,90,103499,,,Aqeel Khan,R,,PAK,30.42847365,1443,1,6-4 6-0 6-0,5,RR,,,,,,,,,,,,,,,,,,,,,
2961,2010-D058,Davis Cup G2 R2: NZL vs PAK,Hard,4,D,20100709,2,103529,,,Aisam Ul Haq Qureshi,R,183,PAK,30.29979466,1057,5,105030,,,Michael Venus,R,,NZL,22.71868583,412,83,7-6(2) 4-6 6-2 2-6 15-13,5,RR,,,,,,,,,,,,,,,,,,,,,
2962,2010-D058,Davis Cup G2 R2: NZL vs PAK,Hard,4,D,20100709,3,104907,,,Jose Rubin Statham,R,183,NZL,23.19507187,390,90,103529,,,Aisam Ul Haq Qureshi,R,183,PAK,30.29979466,1057,5,6-2 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2963,2010-D058,Davis Cup G2 R2: NZL vs PAK,Hard,4,D,20100709,4,108746,,,Austen Childs,U,,NZL,21.36071184,,,103499,,,Aqeel Khan,R,,PAK,30.42847365,1443,1,6-1 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2964,2010-D059,Davis Cup G2 R3: THA vs NZL,Hard,4,D,20100917,1,105030,,,Michael Venus,R,,NZL,22.91033539,316,132,104949,,,Weerapat Doakmaiklee,U,,THA,23.25256674,703,25,6-3 6-2 7-6(1),5,RR,,,,,,,,,,,,,,,,,,,,,
2965,2010-D059,Davis Cup G2 R3: THA vs NZL,Hard,4,D,20100917,2,104907,,,Jose Rubin Statham,R,183,NZL,23.38672142,348,109,105579,,,Kittipong Wachiramanowong,R,183,THA,20.21902806,543,45,4-6 7-6(5) 6-1 7-6(2),5,RR,,,,,,,,,,,,,,,,,,,,,
2966,2010-D059,Davis Cup G2 R3: THA vs NZL,Hard,4,D,20100917,3,105579,,,Kittipong Wachiramanowong,R,183,THA,20.21902806,543,45,105030,,,Michael Venus,R,,NZL,22.91033539,316,132,7-5 7-6(6) 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,
2967,2010-D059,Davis Cup G2 R3: THA vs NZL,Hard,4,D,20100917,4,104907,,,Jose Rubin Statham,R,183,NZL,23.38672142,348,109,103920,,,Sanchai Ratiwatana,R,175,THA,28.63791923,1417,1,6-1 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2968,2010-D060,Davis Cup G2 PO: MAS vs POC,Hard,4,D,20100709,1,103427,,,Yew Ming Si,U,,MAS,30.86379192,1763,1,108945,,,Juan Sebastian Langton,U,,SAM,27.03080082,,,4-6 6-2 3-6 7-5 7-5,5,RR,,,,,,,,,,,,,,,,,,,,,
2969,2010-D060,Davis Cup G2 PO: MAS vs POC,Hard,4,D,20100709,2,104702,,,Michael Leong,U,,SOL,24.29842574,1274,3,108961,,,Abd Hazli Bin Zainuddin,U,,MAS,29.66461328,,,6-1 6-0 6-1,5,RR,,,,,,,,,,,,,,,,,,,,,
2970,2010-D060,Davis Cup G2 PO: MAS vs POC,Hard,4,D,20100709,3,104702,,,Michael Leong,U,,SOL,24.29842574,1274,3,106277,,,Ariez Elyaas Deen Heshaam,R,,MAS,16.5284052,,,6-1 6-1 6-0,5,RR,,,,,,,,,,,,,,,,,,,,,
2971,2010-D060,Davis Cup G2 PO: MAS vs POC,Hard,4,D,20100709,4,108961,,,Abd Hazli Bin Zainuddin,U,,MAS,29.66461328,,,108740,,,Cyril Jacobe,U,,VAN,27.26351814,,,7-5 7-6(2),3,RR,,,,,,,,,,,,,,,,,,,,,
2972,2010-D061,Davis Cup G2 PO: SRI vs HKG,Clay,4,D,20100709,1,104631,,,Harshana Godamanna,U,,SRI,24.67624914,1011,6,104299,,,Hiu Tung Yu,U,,HKG,26.41204654,,,6-3 6-2 6-0,5,RR,,,,,,,,,,,,,,,,,,,,,
2973,2010-D061,Davis Cup G2 PO: SRI vs HKG,Clay,4,D,20100709,2,108688,,,Martin Sayer,U,,HKG,23.04175222,,,108747,,,Dineshkanthan Thangarajah,U,,SRI,19.49623546,,,6-3 6-2 6-0,5,RR,,,,,,,,,,,,,,,,,,,,,
2974,2010-D061,Davis Cup G2 PO: SRI vs HKG,Clay,4,D,20100709,3,108688,,,Martin Sayer,U,,HKG,23.04175222,,,104631,,,Harshana Godamanna,U,,SRI,24.67624914,1011,6,6-4 3-6 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
2975,2010-D061,Davis Cup G2 PO: SRI vs HKG,Clay,4,D,20100709,4,108747,,,Dineshkanthan Thangarajah,U,,SRI,19.49623546,,,108986,,,Gilbert Wong,U,,HKG,21.65092402,,,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,
2976,2010-D062,Davis Cup G1 PO: BLR vs NED,Hard,4,D,20100709,1,105217,,,Thiemo De Bakker,R,193,NED,21.79055441,41,1010,105781,,,Andrei Vasilevski,U,,BLR,19.10472279,720,21,6-2 6-2 7-5,5,RR,,,,,,,,,,,,,,,,,,,,,
2977,2010-D062,Davis Cup G1 PO: BLR vs NED,Hard,4,D,20100709,2,104898,,,Robin Haase,R,190,NED,23.24709103,140,375,105590,,,Uladzimir Ignatik,R,,BLR,19.97535934,188,250,4-6 5-7 6-3 6-0 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2978,2010-D062,Davis Cup G1 PO: BLR vs NED,Hard,4,D,20100709,3,105217,,,Thiemo De Bakker,R,193,NED,21.79055441,41,1010,105590,,,Uladzimir Ignatik,R,,BLR,19.97535934,188,250,6-1 7-6(5) 6-7(4) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
2979,2010-D062,Davis Cup G1 PO: BLR vs NED,Hard,4,D,20100709,4,104898,,,Robin Haase,R,190,NED,23.24709103,140,375,105781,,,Andrei Vasilevski,U,,BLR,19.10472279,720,21,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,
2980,2010-D063,Davis Cup G1 PO: BLR vs SVK,Hard,4,D,20100917,1,105590,,,Uladzimir Ignatik,R,,BLR,20.1670089,160,299,105373,,,Martin Klizan,L,190,SVK,21.17453799,255,181,7-6(9) 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,
2981,2010-D063,Davis Cup G1 PO: BLR vs SVK,Hard,4,D,20100917,2,105041,,,Lukas Lacko,R,185,SVK,22.86105407,76,680,105029,,,Sergey Betov,U,,BLR,22.91307324,426,84,6-0 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
2982,2010-D063,Davis Cup G1 PO: BLR vs SVK,Hard,4,D,20100917,3,105041,,,Lukas Lacko,R,185,SVK,22.86105407,76,680,105590,,,Uladzimir Ignatik,R,,BLR,20.1670089,160,299,6-1 3-6 6-1 6-7(7) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
2983,2010-D063,Davis Cup G1 PO: BLR vs SVK,Hard,4,D,20100917,4,105373,,,Martin Klizan,L,190,SVK,21.17453799,255,181,105029,,,Sergey Betov,U,,BLR,22.91307324,426,84,7-6(2) 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,
2984,2010-D064,Davis Cup G1 PO: LAT vs POL,Carpet,4,D,20100917,1,104308,,,Michal Przysiezny,R,185,POL,26.57357974,90,606,104557,,,Andis Juska,R,,LAT,25.31143053,290,151,6-3 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
2985,2010-D064,Davis Cup G1 PO: LAT vs POL,Carpet,4,D,20100917,2,105208,,,Ernests Gulbis,R,190,LAT,22.03696099,25,1515,105668,,,Jerzy Janowicz,R,203,POL,19.8329911,198,250,6-4 6-4 3-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,
2986,2010-D064,Davis Cup G1 PO: LAT vs POL,Carpet,4,D,20100917,3,105208,,,Ernests Gulbis,R,190,LAT,22.03696099,25,1515,104308,,,Michal Przysiezny,R,185,POL,26.57357974,90,606,6-7(5) 6-1 6-2 7-5,5,RR,,,,,,,,,,,,,,,,,,,,,
2987,2010-D064,Davis Cup G1 PO: LAT vs POL,Carpet,4,D,20100917,4,105668,,,Jerzy Janowicz,R,203,POL,19.8329911,198,250,105122,,,Karlis Lejnieks,R,,LAT,22.49418207,519,51,7-5 6-4 7-6(3),5,RR,,,,,,,,,,,,,,,,,,,,,
2988,2010-D065,Davis Cup G2 R2: IRL vs LTU,Carpet,4,D,20100709,1,105575,,,Ricardas Berankis,R,175,LTU,20.03832991,132,392,104945,,,James Mcgee,R,,IRL,23.06913073,508,57,6-7(2) 6-4 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2989,2010-D065,Davis Cup G2 R2: IRL vs LTU,Carpet,4,D,20100709,2,105827,,,Laurynas Grigelis,R,183,LTU,18.89117043,429,79,103851,,,Conor Niland,R,185,IRL,28.79123888,162,299,6-2 6-3 6-1,5,RR,,,,,,,,,,,,,,,,,,,,,
2990,2010-D065,Davis Cup G2 R2: IRL vs LTU,Carpet,4,D,20100709,3,103851,,,Conor Niland,R,185,IRL,28.79123888,162,299,108748,,,Lukas Mugevicius,U,,LTU,15.57563313,,,6-0 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,
2991,2010-D065,Davis Cup G2 R2: IRL vs LTU,Carpet,4,D,20100709,4,104945,,,James Mcgee,R,,IRL,23.06913073,508,57,106024,,,Dovydas Sakinis,U,,LTU,18.00684463,846,12,6-2 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,
2992,2010-D066,Davis Cup G2 R2: SLO vs BUL,Clay,4,D,20100709,1,104813,,,Grega Zemlja,R,183,SLO,23.76454483,123,420,103936,,,Todor Enev,R,,BUL,28.40246407,718,21,6-3 6-1 2-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
2993,2010-D066,Davis Cup G2 R2: SLO vs BUL,Clay,4,D,20100709,2,104882,,,Blaz Kavcic,R,188,SLO,23.33470226,157,318,105777,,,Grigor Dimitrov,R,188,BUL,19.137577,302,134,1-6 6-1 6-0 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2994,2010-D066,Davis Cup G2 R2: SLO vs BUL,Clay,4,D,20100709,3,105641,,,Blaz Rola,L,,SLO,19.74811773,500,58,105305,,,Valentin Dimov,R,,BUL,21.31416838,794,15,6-0 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,
2995,2010-D066,Davis Cup G2 R2: SLO vs BUL,Clay,4,D,20100709,4,104882,,,Blaz Kavcic,R,188,SLO,23.33470226,157,318,103936,,,Todor Enev,R,,BUL,28.40246407,718,21,6-2 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,
2996,2010-D067,Davis Cup G2 R2: POR vs CYP,Clay,4,D,20100709,1,104349,,,Rui Machado,R,178,POR,26.23408624,122,422,108735,,,Rares Cuzdriorean,U,,CYP,23.92881588,,,6-3 6-0 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
2997,2010-D067,Davis Cup G2 R2: POR vs CYP,Clay,4,D,20100709,2,104523,,,Frederico Gil,R,178,POR,25.28131417,85,616,108721,,,Philippos Tsangaridis,U,,CYP,18.00684463,,,6-0 6-1 RET,5,RR,,,,,,,,,,,,,,,,,,,,,
2998,2010-D067,Davis Cup G2 R2: POR vs CYP,Clay,4,D,20100709,3,105311,,,Joao Sousa,R,,POR,21.26488706,305,131,108703,,,Eleftherios Christou,U,,CYP,25.45379877,,,6-1 6-0,3,RR,,,,,,,,,,,,,,,,,,,,,
2999,2010-D067,Davis Cup G2 R2: POR vs CYP,Clay,4,D,20100709,4,104349,,,Rui Machado,R,178,POR,26.23408624,122,422,108749,,,Sergis Kyratzis,U,,CYP,15.14852841,,,6-2 6-0,3,RR,,,,,,,,,,,,,,,,,,,,,
3000,2010-D068,Davis Cup G2 R2: EST vs BIH,Clay,4,D,20100709,1,105132,,,Jurgen Zopp,R,190,EST,22.26694045,354,105,104191,,,Ismar Gorcic,U,,BIH,27.1211499,563,43,6-4 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,
3001,2010-D068,Davis Cup G2 R2: EST vs BIH,Clay,4,D,20100709,2,105060,,,Aldin Setkic,R,193,BIH,22.53798768,405,85,104901,,,Vladimir Ivanov,R,,EST,23.23613963,1375,2,6-4 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
3002,2010-D068,Davis Cup G2 R2: EST vs BIH,Clay,4,D,20100709,3,105060,,,Aldin Setkic,R,193,BIH,22.53798768,405,85,105132,,,Jurgen Zopp,R,190,EST,22.26694045,354,105,6-4 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
3003,2010-D068,Davis Cup G2 R2: EST vs BIH,Clay,4,D,20100709,4,106000,,,Damir Dzumhur,R,172,BIH,18.12457221,1063,5,104901,,,Vladimir Ivanov,R,,EST,23.23613963,1375,2,2-6 6-0 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
3004,2010-D069,Davis Cup G2 R3: LTU vs SLO,Hard,4,D,20100917,1,105575,,,Ricardas Berankis,R,175,LTU,20.22997947,106,498,104882,,,Blaz Kavcic,R,188,SLO,23.52635181,120,467,3-6 6-2 7-6(9) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
3005,2010-D069,Davis Cup G2 R3: LTU vs SLO,Hard,4,D,20100917,2,104813,,,Grega Zemlja,R,183,SLO,23.95619439,119,467,105827,,,Laurynas Grigelis,R,183,LTU,19.08281999,404,90,6-3 7-6(4) 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
3006,2010-D069,Davis Cup G2 R3: LTU vs SLO,Hard,4,D,20100917,3,104813,,,Grega Zemlja,R,183,SLO,23.95619439,119,467,105575,,,Ricardas Berankis,R,175,LTU,20.22997947,106,498,7-6(2) 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
3007,2010-D069,Davis Cup G2 R3: LTU vs SLO,Hard,4,D,20100917,4,104882,,,Blaz Kavcic,R,188,SLO,23.52635181,120,467,105827,,,Laurynas Grigelis,R,183,LTU,19.08281999,404,90,6-4 7-6(4) 7-6(5),5,RR,,,,,,,,,,,,,,,,,,,,,
3008,2010-D070,Davis Cup G2 R3: POR vs BIH,Clay,4,D,20100917,1,104523,,,Frederico Gil,R,178,POR,25.47296372,83,624,104025,,,Amer Delic,R,196,BIH,28.20533881,,,6-3 6-4 6-7(14) 3-6 9-7,5,RR,,,,,,,,,,,,,,,,,,,,,
3009,2010-D070,Davis Cup G2 R3: POR vs BIH,Clay,4,D,20100917,2,105060,,,Aldin Setkic,R,193,BIH,22.72963723,330,122,104349,,,Rui Machado,R,178,POR,26.4257358,124,442,6-4 6-3 1-6 6-1,5,RR,,,,,,,,,,,,,,,,,,,,,
3010,2010-D070,Davis Cup G2 R3: POR vs BIH,Clay,4,D,20100917,3,104523,,,Frederico Gil,R,178,POR,25.47296372,83,624,105060,,,Aldin Setkic,R,193,BIH,22.72963723,330,122,6-4 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,,
3011,2010-D070,Davis Cup G2 R3: POR vs BIH,Clay,4,D,20100917,4,106000,,,Damir Dzumhur,R,172,BIH,18.31622177,1112,4,105311,,,Joao Sousa,R,,POR,21.45653662,259,177,4-6 6-4 6-1,3,RR,,,,,,,,,,,,,,,,,,,,,
3012,2010-D071,Davis Cup G2 PO: GBR vs TUR,Grass,4,D,20100709,1,104779,,,Jamie Baker,R,,GBR,23.91512663,253,179,104512,,,Ergun Zorlu,U,,TUR,25.34154689,866,11,6-1 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,,
3013,2010-D071,Davis Cup G2 PO: GBR vs TUR,Grass,4,D,20100709,2,104868,,,James Ward,R,190,GBR,23.40041068,301,136,104947,,,Marsel Ilhan,R,190,TUR,23.06639288,103,512,6-2 7-5 6-7(0) 6-1,5,RR,,,,,,,,,,,,,,,,,,,,,
3014,2010-D071,Davis Cup G2 PO: GBR vs TUR,Grass,4,D,20100709,3,104779,,,Jamie Baker,R,,GBR,23.91512663,253,179,105284,,,Tuna Altuna,U,,TUR,21.42642026,932,9,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,
3015,2010-D071,Davis Cup G2 PO: GBR vs TUR,Grass,4,D,20100709,4,104868,,,James Ward,R,190,GBR,23.40041068,301,136,104512,,,Ergun Zorlu,U,,TUR,25.34154689,866,11,6-1 6-3,3,RR,,,,,,,,,,,,,,,,,,,,,
3016,2010-D072,Davis Cup G2 PO: MON vs NOR,Clay,4,D,20100709,1,104112,,,Benjamin Balleret,R,185,MON,27.46885695,265,173,103899,,,Stian Boretti,R,188,NOR,28.53935661,1288,2,6-0 6-3 2-1 RET,5,RR,,,,,,,,,,,,,,,,,,,,,
3017,2010-D072,Davis Cup G2 PO: MON vs NOR,Clay,4,D,20100709,2,103531,,,Thomas Oger,U,,MON,30.28610541,572,41,104469,,,Erling Tveit,L,,NOR,25.51676934,598,37,6-1 6-2 7-6(5),5,RR,,,,,,,,,,,,,,,,,,,,,
3018,2010-D072,Davis Cup G2 PO: MON vs NOR,Clay,4,D,20100709,3,104112,,,Benjamin Balleret,R,185,MON,27.46885695,265,173,108734,,,Fredrik Ask,U,,NOR,19.83025325,1421,2,6-2 6-7(6) 6-0,3,RR,,,,,,,,,,,,,,,,,,,,,
3019,2010-D072,Davis Cup G2 PO: MON vs NOR,Clay,4,D,20100709,4,103531,,,Thomas Oger,U,,MON,30.28610541,572,41,108750,,,Adrian Forberg Skogeng,U,,NOR,19.90417522,,,6-1 6-2,3,RR,,,,,,,,,,,,,,,,,,,,,
3020,2010-D073,Davis Cup G2 PO: EGY vs DEN,Clay,4,D,20100709,1,104233,,,Frederik Nielsen,R,190,DEN,26.85557837,252,179,104789,,,Sherif Sabry,U,,EGY,23.84941821,468,65,2-6 6-4 6-4 1-6 6-4,5,RR,,,,,,,,,,,,,,,,,,,,,
